Bus_Name,Bus_Type,Departure_Time,Arrival_Time,Duration,Fare,Rating,Seat_Availability,Bus_Link,Bus_Route
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:55,07:15,08h 20m,524,4.6,,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,06:30,07h 00m,500,4.5,,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04:40,06h 10m,709,3.2,,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,06:05,06h 10m,799,3.6,,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
FlixBus,Volvo A/C Seater (2+2),23:55,07:15,07h 20m,512.16,4.7,,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,05:00,07h 30m,347,3.1,,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,06:00,07h 15m,347,4.3,,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,23:20,06:00,06h 40m,657,4.0,,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
FlixBus,Volvo A/C Seater (2+2),18:00,01:10,07h 10m,384.56,4.0,,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:05,23:15,05h 10m,399,3.4,37,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:25,01:00,06h 35m,569,4.9,,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,01:00,06h 30m,569,4.4,,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,01:00,06h 15m,747,4.9,,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,01:00,06h 00m,747,5.0,,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:15,02:45,05h 30m,630,4.9,,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),19:00,23:55,04h 55m,759,4.4,17,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:45,02:55,05h 10m,642,4.8,,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,01:40,06h 10m,650,5.0,,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,01:15,07h 00m,523,4.6,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:40,01:20,06h 40m,560,4.6,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,01:00,06h 15m,540,3.4,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,01:45,06h 40m,585,4.6,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:15,01:15,06h 00m,650,4.4,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,01:50,06h 30m,449,4.4,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,01:30,05h 55m,600,4.9,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),19:40,00:50,05h 10m,629,4.1,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:05,03:10,07h 05m,699,4.5,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
FlixBus,Volvo A/C Seater (2+2),20:15,04:00,07h 45m,384.56,4.5,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,06:40,07h 10m,699,5.0,,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,04:50,05h 00m,854,4.8,,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:10,05h 15m,499,4.4,,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,05:10,05h 15m,499,4.1,,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
A N Holidays,Volvo A/C Semi Sleeper (2+2),23:58,06:05,06h 07m,499,3.5,,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 6709,Ordinary 3+2 Non AC Seater,20:20,02:40,06h 20m,325,4.1,,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
HRTC - 6639,Himsuta AC Seater Volvo/Scania 2+2,20:45,03:30,06h 45m,613,3.9,,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
HRTC - 724,Ordinary 3+2 Non AC Seater,23:00,05:30,06h 30m,325,3.8,,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,03:30,05h 30m,854,4.6,,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,03:10,06h 10m,807,4.7,,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),16:00,23:00,07h 00m,569,4.5,18,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),16:15,23:20,07h 05m,717,4.5,23,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:00,00:30,06h 30m,664,4.8,,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:30,03:15,05h 45m,759,4.4,,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,02:30,06h 30m,664,4.4,,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Zingbus Plus,Scania A/C Semi Sleeper (2+2),19:30,01:45,06h 15m,563,4.6,,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),19:45,04:45,09h 00m,481,3.7,,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),18:40,01:40,07h 00m,674,4.5,,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,17:47,02:00,08h 13m,925,3.6,,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,05:30,06h 30m,495,4.8,,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),21:50,04:40,06h 50m,470,4.6,,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Here Bus,AC Seater (2+2),21:30,04:20,06h 50m,570.48,,,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,450,4.4,,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:40,06:40,07h 00m,550,4.6,,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:45,05:30,05h 45m,529,4.3,,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:20,05:00,05h 40m,495,3.8,,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
FlixBus,Volvo A/C Seater (2+2),21:10,05:00,07h 50m,561.44,4.0,,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
SWAGATAM TOUR HOLIDAY,Volvo A/C Multi-Axle Semi Sleeper (2+2),22:40,04:00,05h 20m,3999,,,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,05:30,06h 40m,522,4.7,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:40,06:10,06h 30m,505,4.6,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,07:00,08h 35m,438,3.6,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:35,07:10,08h 35m,481,3.3,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:59,07:25,07h 26m,499,3.1,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15,06:30,08h 15m,619,3.6,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),22:00,07:15,09h 15m,499,2.4,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:45,07:00,08h 15m,585,3.4,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),23:30,07:30,08h 00m,679,3.0,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,05:30,05h 45m,700,2.4,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Metahills holidays,Scania A/C Semi Sleeper (2+2),23:21,08:00,08h 39m,1169,3.3,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Malana Travels,Volvo A/C Semi Sleeper (2+2),23:58,05:30,05h 32m,559,4.2,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),01:00,07:00,06h 00m,1050,3.4,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Travel Zap India Pvt LTD.,Volvo Multi-Axle A/C (2+2),23:24,06:30,07h 06m,1456,2.5,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:25,08h 40m,539,2.9,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 534,Ordinary 3+2 Non AC Seater,18:05,05:20,11h 15m,637,4.5,,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 541,Ordinary 3+2 Non AC Seater,19:14,04:10,08h 56m,600,5.0,,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 549,A/C Executive (2+3),19:25,06:45,11h 20m,736,3.3,,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 557,Ordinary 3+2 Non AC Seater,20:15,07:10,10h 55m,600,2.9,,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,20:35,06:40,10h 05m,1148,4.2,,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,03:10,03h 40m,699,4.5,,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
Metahills holidays,Scania A/C Semi Sleeper (2+2),21:21,05:50,08h 29m,1169,3.3,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,06:00,07h 35m,438,3.8,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,522,4.8,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:40,04:50,05h 10m,494,4.8,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),23:40,06:50,07h 10m,1443,4.0,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,05:15,05h 30m,700,3.1,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,07:00,07h 15m,700,3.1,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,06:10,06h 15m,1050,3.3,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Malana Travels,Volvo A/C Semi Sleeper (2+2),23:58,05:00,05h 02m,559,3.9,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:59,06:30,06h 31m,499,4.7,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),01:00,06:10,05h 10m,1050,3.3,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Everest Holidays,Volvo A/C Semi Sleeper (2+2),23:59,06:15,06h 16m,854,3.5,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Ankush travels,Volvo A/C Semi Sleeper (2+2),22:00,02:30,04h 30m,899,,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),22:00,06:45,08h 45m,499,2.3,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:15,08h 30m,539,2.9,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,07:00,08h 00m,569,4.6,,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,06:00,08h 00m,569,4.4,,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,08:15,08h 20m,673,3.6,,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,05:00,08h 00m,569,4.4,,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,06:10,07h 10m,600,4.7,,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:50,04:50,07h 00m,600,3.4,,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:00,01:50,08h 50m,617,3.4,,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),18:30,03:30,09h 00m,503,4.4,,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:15,03:25,08h 10m,618,2.2,,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,02:45,06h 15m,650,4.5,,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,04:45,07h 00m,600,4.5,,https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,Delhi to Ghumarwin
HRTC - 1009,Ordinary 3+2 Non AC Seater,17:00,07:30,14h 30m,837,4.3,,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-shimla,Chamba (Himachal Pradesh) to Shimla
HRTC - 1001,A/C Executive (2+3),17:15,08:15,15h 00m,924,1.9,,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-shimla,Chamba (Himachal Pradesh) to Shimla
HRTC - 1012,Ordinary 3+2 Non AC Seater,18:30,08:15,13h 45m,780,3.0,,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-shimla,Chamba (Himachal Pradesh) to Shimla
HRTC - 636,Ordinary 3+2 Non AC Seater,20:00,08:30,12h 30m,843,3.9,,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-shimla,Chamba (Himachal Pradesh) to Shimla
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,06:00,11h 00m,569,4.6,,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),19:20,05:30,10h 10m,629,4.6,,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,07:15,11h 15m,510,4.6,,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,07:45,11h 30m,540,4.8,,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,550,4.8,,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,617,4.5,,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,07:00,10h 45m,548,4.1,,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:00,07:40,10h 40m,600,4.5,,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,08:15,11h 15m,569,4.5,,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,08:05,10h 20m,600,4.5,,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
HRTC - 2080051,Himmani Deluxe 2+2 Non AC Seater,16:50,05:40,12h 50m,840,4.0,,https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh)
HRTC - 1511,Himmani Deluxe 2+2 Non AC Seater,17:50,06:35,12h 45m,840,3.0,,https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh)
HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,06:20,12h 20m,768,2.8,,https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,04:20,07h 25m,664,4.6,,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Bilaspur (Himachal Pradesh) to Delhi
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),23:25,05:50,06h 25m,871,4.8,,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Bilaspur (Himachal Pradesh) to Delhi
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),22:20,04:50,06h 30m,598,3.9,,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Bilaspur (Himachal Pradesh) to Delhi
R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),23:30,06:10,06h 40m,1199,5.0,,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Bilaspur (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,04:45,06h 15m,759,3.4,,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Bilaspur (Himachal Pradesh) to Delhi
VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,05:30,05h 45m,369,3.4,,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Bilaspur (Himachal Pradesh) to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,06:00,06h 30m,740,3.2,,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Bilaspur (Himachal Pradesh) to Delhi
VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:50,04:30,06h 40m,441,3.4,,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Bilaspur (Himachal Pradesh) to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),16:30,23:45,07h 15m,529,2.0,8,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Bilaspur (Himachal Pradesh) to Delhi
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),22:55,04:55,06h 00m,674,2.9,,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Bilaspur (Himachal Pradesh) to Delhi
HRTC - 763,Ordinary 3+2 Non AC Seater,17:10,04:00,10h 50m,600,3.9,,https://www.redbus.in/bus-tickets/sarkaghat-to-delhi,Sarkaghat to Delhi
HRTC - 749,Ordinary 3+2 Non AC Seater,18:00,05:30,11h 30m,637,4.2,,https://www.redbus.in/bus-tickets/sarkaghat-to-delhi,Sarkaghat to Delhi
HRTC - 700,Himsuta AC Seater Volvo/Scania 2+2,18:30,04:30,10h 00m,1148,3.8,,https://www.redbus.in/bus-tickets/sarkaghat-to-delhi,Sarkaghat to Delhi
HRTC - 750,A/C Executive (2+3),18:40,06:00,11h 20m,736,4.1,,https://www.redbus.in/bus-tickets/sarkaghat-to-delhi,Sarkaghat to Delhi
IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),19:30,06:50,11h 20m,599,4.7,,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
Malana Travels,Volvo A/C Semi Sleeper (2+2),18:00,05:30,11h 30m,638,4.4,,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
